Tweet,Label
@Twitter-handle: That would help our families so much thank you 🙏 $extraextra2310,happiness
@Twitter-handle: Her 69 faces ago,neutral
RT @Twitter-handle: happy one year to this song especially URL,happiness
@Twitter-handle: This sucks! No one asked for a toxic tank meta. 🤢,disgust
RT @Twitter-handle: “Suwhoop” in nobu is crazy 😂 URL,neutral
RT @Twitter-handle: ask not what your country can do for you. ask why they aren’t doing literally any of it,anger
My phone call anxiety has completely vanished 🥹,happiness
@Twitter-handle: Wrong way,neutral
RT @Twitter-handle: @Twitter-handle: holds press conference for new EP ‘PAGTATAG!’ URL,neutral
Syphas first language is Spanish so she can speak that and some other one from her source but I can't remember what… URL,neutral
RT @Twitter-handle: @Twitter-handle: Happy retirement to Zlatan. His retirement has enabled me to complete his career infographic! What a care…,happiness
Friday I'm in love 🎸,happiness
RT @Twitter-handle: 📲| Louis replied to @Twitter-handle: wishing him a happy release day for his new album The Show! URL,happiness
"RT @Twitter-handle: this is a political class issue, not a constitutional reform issue! ffs!",anger
"RT @Twitter-handle: Life goes on, new challenges and learning arise, new goals are set, new experiences are lived and, at the end of it al…",neutral
RT @Twitter-handle: 🐱: I'm just around 62kg 👤: only 80kg is allowed to enter my house 🐱: hyungwon hyung isn't even 80kg !! LMAOOO URL,disgust
@Twitter-handle: Have a great weekend at home.,happiness
RT @Twitter-handle: India showed glimpses of why they are in the WTC Final today. Closed the gap with Australia a bit but they had conceded t…,neutral
The video game line is infamous!😂😂😂😂😂 URL,happiness
RT @Twitter-handle: Breaking: The President of Russia just had the opposition leader arrested after a seven year campaign of harassment.…,anger
RT @Twitter-handle: It’s really not fair that Janet Jackson’s entire 2000s trajectory (career wise) was taken from her. I’ll never be over how she…,sadness
RT @Twitter-handle: @Twitter-handle: @Twitter-handle: Craze 🔥,happiness
RT @Twitter-handle: the dehumanising of sex workers is the real crazy part I'm not even going to lie to you guys,anger
RT @Twitter-handle: be proud jackeylove URL,neutral
RT @Twitter-handle: I vote #JIMIN from #BTS for #TOP100KPOPVOCALISTS @Twitter-handle: URL,neutral
"So I filmed a video ""MUA modeling for an MUA"" and this was my favorite part. I'm an imaginary friend 😭 URL",happiness
"@Twitter-handle: @Twitter-handle: I'm great, thanks🙏 You?",happiness
RT @Twitter-handle: @Twitter-handle: Would Leo and Sonic get along? URL,neutral
RT @Twitter-handle: Breaking: Indictments of Donald Trump and associate Walt Nauta have been unsealed,neutral
@Twitter-handle: @Twitter-handle: Its available in my name,neutral
RT @Twitter-handle: If they had any Pride at all they wouldn’t be shoving LGBTQ+ in kids faces anywhere they can! URL,anger
"RT @Twitter-handle: Everything! How was our appearance on Music Bank? Dressed in this adorable pink hoodie, we captured a photo of ourselves during…",happiness
@Twitter-handle: @Twitter-handle: Congratulations! You deserve the victory!,happiness
"RT @Twitter-handle: ALSO, my Optimus Prime interpretation is non-binary!! So, here's a little variant... URL",neutral
RT @Twitter-handle: Taking a break from searching for Zelda with some dragon surfing URL,neutral
"@Twitter-handle: Jesse, sure you’ve seen this somewhere before 😉. It all looks good vs bonds atm, esp our digital oran… URL",neutral
RT @Twitter-handle: If i was half as good at tennis as he was I’d never have stopped playing🤯 the guys going to be unstoppable once Novak…,surprise
@Twitter-handle: I am the Uber driver 💀,disgust
RT @Twitter-handle: Sehyoon: I need to start dancing again slowly cause it’s been a while Donghun: dance undercover please 😂😂😂 URL,happiness
"RT @Twitter-handle: Hundreds of wildfires continued to burn across Canada on Friday, as residents braced for what could be the worst wildfire seas…",fear
well #sunak got 330 days .... hes getting deleted at the general election by the British public ....hes an unelecte… URL,neutral
Now I know where neocolonial idiots in #Kenya get their crazy ideas from. URL,anger
@Twitter-handle: Killing the shark for being a shark?😂😂,anger
@Twitter-handle: Devers’ son is pitching tonight so we good,happiness
"RT @Twitter-handle: @Twitter-handle: @Twitter-handle: @Twitter-handle: 😊, my morning greetings and wishes are meant for everyone. If it blesses someone my…",happiness
Just wondering if Taylor Swift's cats know they are living with the greatest pop star alive.,happiness
@Twitter-handle: Desire to eat does not mean addiction. Do you feel shame around eating? Need to sneak or hide sweets? A… URL,neutral
@Twitter-handle: It comes across as bigoted because you say “it’s the parents choice” for this and not for that. I’m g… URL,anger
RT @Twitter-handle: Four score (checks watch) seven indictments ago… Lol I’m sorry. I woke up in just an amazingly euphoric mood this morning…,happiness
"Nordstrom Anniversary Sale 2023: Must-Shop Beauty Deals From Kiehl's, T3, Charlotte Tilbury, &amp; More… URL",neutral
Claimed my airdrop!,happiness
@Twitter-handle: @Twitter-handle: he quits every week,neutral
RT @Twitter-handle: This duo clears URL,neutral
RT @Twitter-handle: the way park da-on (se-jin) rested his head on ahn eun-jin (mi-joo) cuties 🥹🥹❤‍🩹 #TheGoodBadMotherEp14 #TheGoodBadMotherFinale…,happiness
"one of my staples of getting back into .. not eating, is rewatching a bunch of old 2000s ed docs and stuff, they’re… URL",neutral
RT @Twitter-handle: Ndume: 9th Assembly’s Over Cooperation With Buhari Govt Created Problem For Nigeria URL,neutral
RT @Twitter-handle: @Twitter-handle: is receipt 👑 URL,neutral
@Twitter-handle: It's a fake tweet 😭😭😭,sadness
RT @Twitter-handle: 【230609 Video】 #WhereDreamsBegin #TheYouthMemories #XiaoZhan #肖战 #SeanXiao Xiao Zhan Studio Douyin updated: Behind-the…,neutral
RT @Twitter-handle: @Twitter-handle: @Twitter-handle: Rich aunty wants to bless us 😂😂,happiness
@Twitter-handle: Niggas are out here buying love😭,disgust
Our little walks will always be my favorite. #fujifilm_xseries #fujifilm #NaturePhotography URL,happiness
"RT @Twitter-handle: Urgent Message. Redeemed give the message of: &gt;Judgement to come. &gt; Repent, Believe, Follow.. You must be Born Again.…",fear
"""Why don't we just build the parking garage so it's easy to convert to housing in the future"" is a good example of… URL",neutral
RT @Twitter-handle: i think i will miss christina grimmie for the rest of my life,sadness
"RT @Twitter-handle: thread of things trent ballinger, a man in his 30s, sent to me when i was 13-14",disgust
@Twitter-handle: @Twitter-handle: You’re not missing a thing. She is filled with hate,anger
RT @Twitter-handle: Hillary is trying to use the Trump indictment to sell merch URL,neutral
@Twitter-handle: Yo I noticed this for Rude too!!!! The detail is crazy 💖,happiness
RT @Twitter-handle: BLM &amp; Pride Flags must be BANNED from schools! If you agree drop a ♥️ Retweet &amp; Follow Me! URL,anger
"RT @Twitter-handle: Meet Maison Talo, the #1 REALTOR in all of Uncanny Valley and find your dream home today!🏡🍴☠️ #MaisonTalo #Househunted #Ho…",happiness
@Twitter-handle: Oh this is saur cute I love them sm 😭😭😭,happiness
RT @Twitter-handle: 1 . ***** - 38.3k 2. RM - 37.6k 🚨 Keep voting for RM everyone! Retweet and reply I vote #RM for #Art…,neutral
RT @Twitter-handle: We should have to raise our voice for Imran Riaz Khan still up to now nobody knows where he is. Don't forget he was t…,anger
RT @Twitter-handle: Kraken Chief Product Officer @Twitter-handle: says that millennials are not the only ones interested in the crypto space 👨‍🚀✨…,neutral
"#AnOTTEROMGday ➤ 𝓘 𝓳𝓾𝓼𝓽 𝔀𝓪𝓷𝓽 𝓽𝓸 𝓫𝒆 𝓱𝒆𝓪𝓻𝓭, 𝓵𝓸𝓾𝓭 𝓪𝓷𝓭 𝓬𝓵𝒆𝓪𝓻. URL",happiness
RT @Twitter-handle: Type 'YES' to Claim it!!! URL,neutral
"RT @Twitter-handle: ""The last six weeks has been about the most fun I've had in awhile."" - @Twitter-handle: URL",happiness
RT @Twitter-handle: when i say i got that dawg in me this is what i mean URL,neutral
Very normal person spamming surgery photos URL,neutral
I no longer feel sad about reciprocating high expectations because at this point in my life I have EXCEEDED every o… URL,neutral
@Twitter-handle: @Twitter-handle: Banku man wasted sperm,disgust
"RT @Twitter-handle: Leader of an organization called ""America First!"" who had once tried to stage a coup to overthrow the US government sends a…",anger
RT @Twitter-handle: || $150 || 2.250.000 IDR || one winner || Retweet and follow the account below: @Twitter-handle: Retweet and like their pinn…,neutral
"RT @Twitter-handle: ""Messi's influence..."" bro st£u URL",neutral
[linglong] Welcome the third #珠海spa URL,neutral
RT @Twitter-handle: 4️⃣ of the nation's top 11 prospects will be at Miami for one of the biggest recruiting weekends ever at #TheU 🙌 More fro…,neutral
RT @Twitter-handle: romantic comedy,neutral
@Twitter-handle: Huuum I mean for American Gils I still kind of like the vibe and rythm as well so I might not skip and… URL,neutral
@Twitter-handle: seriously so disappointed I cannot believe how you lie,anger
@Twitter-handle: Please remember 🥲,sadness
RT @Twitter-handle: I just wanted to give LEE KNOW and his friends a picture🔥🔥 URL,neutral
RT @Twitter-handle: WATCH: Toronto Raptors vice-chairman and team president Masai Ujiri joined Forbes senior writer Jabari Young to discuss the bus…,neutral
RT @Twitter-handle: GIVEAWAY! STAR PLANET THE SHOW PRE-VOTING ✨ 300 heart jellies rules: - like &amp; rt this tweet &amp; the tweet below - follow me @Twitter-handle:,happiness
RT @Twitter-handle: soulmates URL,neutral
"RT @Twitter-handle: @Twitter-handle: you guys changed my life. I'm proud to have done this for a social justice assignment in school, not to men…",happiness
@Twitter-handle: @Twitter-handle: Never has a purchase made so much sense!,happiness
Appeals Court Upholds Order Not To Release Illegal Aliens at Border URL,neutral
RT @Twitter-handle: Chaos Is Me by Orchid is now 24! It was first released on 9 June 1999 URL,neutral
@Twitter-handle: @Twitter-handle: @Twitter-handle: Thank you 🫶🏼,neutral
RT @Twitter-handle: THE ROOMATE #CHIQUITA #AHYEON #BABYMONSTER URL,neutral
RT @Twitter-handle: Happy Birthday wishes today to Michael J. Fox! #MartyMcFly #MartyMcFlyJr #MarleneMcFly #SeamusMcFly URL,happiness
"RT @Twitter-handle: I am not very proud of it, but I and Davido stole and sold 20 televisions in his father's house. Our parents were rich, b…",disgust
RT @Twitter-handle: Amber rose is on BET saying she doesn’t fit in black spaces. Certain mixed ppl gotta start be real with themselves. Joselin…,anger
RT @Twitter-handle: ‘Dad’ is officially out now everywhere &lt;3 URL URL,neutral
RT @Twitter-handle: Check to see if you are eligible for #Avada Grandfathered #support &gt; URL Follow these instructions t…,neutral
"RT @Twitter-handle: @Twitter-handle: If you read my article, you can know everything they said in this interview. Please RT my article if you can.…",neutral
"@Twitter-handle: @Twitter-handle: Firstly and lastly, they are off sick, that's where the enquiry should stop.",neutral
RT @Twitter-handle: Where were you when I rhymed Mansion with Wiscansin?,neutral
RT @Twitter-handle: 🚨Leadership News 🚨 I was selected unanimously as the next Vice Chair of Montana’s Audit Committee. Taxpayers deserve tha…,happiness
RT @Twitter-handle: @Twitter-handle: Happy Birthday Shoddy 🎉🍾,happiness
"Sometimes in Clown World, you gotta join the circus.",happiness
"RT @Twitter-handle: “This is all about making Trump go away and covering up for not just Biden, but covering up for Obama… Biden was the VI…",anger
@Twitter-handle: @Twitter-handle: Yess ❤️🥰,happiness
RT @Twitter-handle: MY NIECE IS MISSING. Last seen around the lewi/Deptford sides. Pls share. URL,fear
@Twitter-handle: @Twitter-handle: That’s what helicopters are for.,neutral
Reversed from Down today: $RDNT $FDHY ... URL,neutral
I feel bad for the people who had to relocate to another state because of high rent . Ik y’all ain wanna move fr 😭,sadness
RT @Twitter-handle: You fuckers are stupid as hell URL,anger
@Twitter-handle: *he smiles at the pictures and put down his phone to eat the parfait and looks at Riku when Riku ask… URL,happiness
@Twitter-handle: No because with people you always have conflicting opinions and I hope people now see that voting matters.,neutral
